"x";"y";"Station";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global";"Correspondance_1";"Correspondance_2";"Correspondance_3";"Correspondance_4";"Correspondance_5";"Trafic";"nb_lignes"
"652663,7157000001";"6860860,623949999";"JUSSIEU";"13559,353975564654";"11382,414619765164";"10370,53714626595";"10900,01484261634";"12063,135135880932";"11259,056744204889";"11589,085410716321";"7";"10";"";"";"";"4328012";"2"
"648178,897";"6863745,5821";"KLEBER";"16185,835861248932";"11259,781303898493";"12208,174058967967";"9751,209678811494";"28981,044194037255";"14695,444312528254";"15513,581568248732";"6";"";"";"";"";"1253324";"1"
"653102,402";"6865121,3253";"LA CHAPELLE";"6122,994912491023";"6097,719069918123";"7156,971394655407";"6364,764925907617";"7259,17018164916";"8096,060187908846";"6849,613445421695";"2";"";"";"";"";"6534340";"1"
"650559,5701";"6865452,1927";"LA FOURCHE";"7866,409410676294";"7295,525105885827";"7659,334294680066";"8370,384705985423";"8924,848618309996";"9037,922101212316";"8192,40403945832";"13";"";"";"";"";"2563103";"1"
"648522,4596666667";"6861240,281033333";"LA MOTTE-PICQUET-GRENELLE";"9039,309080975958";"8649,21899241737";"9052,481552654031";"9792,966592104638";"10073,34040555164";"11286,543081833901";"9648,976617589591";"6";"8";"10";"";"";"7958383";"3"
"646744,2368";"6862245,8558";"LA MUETTE";"8972,86397882805";"8845,098907094894";"9408,253719130375";"9489,516094166354";"9599,209923745602";"10833,350214956108";"9524,715472986898";"9";"";"";"";"";"3991922";"1"
"649415,3796";"6862186,2617";"LA TOUR MAUBOURG";"10391,99642891084";"10188,756646588048";"10984,40571686717";"12654,524385701676";"15159,077211668699";"13458,262038283014";"12139,503738003239";"8";"";"";"";"";"2139593";"1"
"651513,7584";"6865721,0309";"LAMARCK-CAULAINCOURT";"7846,066312602026";"7883,938567781748";"8007,687513926123";"9364,804382680932";"9339,195835886969";"10022,65985238154";"8744,05874420989";"12";"";"";"";"";"2704202";"1"
"654509,0245";"6865200,9983";"LAUMIERE";"6488,672122371854";"6021,7999731792515";"6080,5801081869295";"7122,814930681048";"6467,555005071416";"8156,354357539899";"6722,962749505066";"5";"";"";"";"";"4325317";"1"
"651605,5387";"6864074,5114";"LE PELETIER";"23567,991736282343";"9175,349757934297";"9940,680610129724";"9288,460496758558";"11738,179391775613";"17442,988605613893";"13525,608433082407";"7";"";"";"";"";"2451509";"1"
"654219,2941";"6861428,6032";"LEDRU-ROLLIN";"8351,193257741154";"8435,152995494302";"8689,065897929497";"9549,507051496486";"10477,300345115758";"9581,417957938533";"9180,60625095262";"8";"";"";"";"";"3777270";"1"
