"index";"Latitude";"Longitude";"gares_id";"nom_gare";"nomlong";"ligne";"x";"y";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global"
"271,0";"48,8652537861";"2,37458197";"625,0";"Parmentier";"PARMENTIER";"3";"654118,8397";"6862984,2509";"7762,580845175051";"7528,5237049476145";"7825,2993638845";"8957,785301781105";"9582,828743063947";"9585,209504437737";"8540,371243881658"
"196,0";"48,857448691";"2,28581244413";"626,0";"Passy";"PASSY";"6";"647598,9541";"6862171,635";"9374,901290175108";"8818,853009771801";"9758,891691726652";"10153,829857135206";"11267,811757191774";"11451,817325877988";"10137,684155313089"
"197,0";"48,842871275";"2,31244751307";"628,0";"Pasteur";"PASTEUR";"12";"649539,0462";"6860533,4239";"8802,62149943168";"8624,39210306231";"8994,766050938155";"9133,840683177767";"9289,206408621267";"10395,486188885692";"9206,718822352812"
"105,0";"48,84267682";"2,31281277347";"629,0";"Pasteur";"PASTEUR";"6";"649565,6646";"6860511,5692";"8795,717478290699";"8627,35540492213";"8970,733252015447";"9105,078990907316";"9289,536618250613";"10337,902843779526";"9187,720764694288"
"198,0";"48,8684401633";"2,4015617127400004";"630,0";"Pelleport";"PELLEPORT";"M3bis";"656100,7414";"6863323,2148";"6540,595145062488";"6607,139184590384";"6668,63432286002";"7227,773477666871";"7903,59406734839";"8592,376103080607";"7256,685383434793"
"36,0";"48,884896255200005";"2,29772434648";"631,0";"Pereire-Levallois";"PEREIRE-LEVALLOIS";"3";"648500,0697";"6865215,7477";"8583,523101826704";"8258,099951653176";"8480,13531117173";"9580,251969570749";"10380,769306228904";"9795,139566453494";"9179,653201150793"
"350,0";"48,8626540191";"2,38760728815";"633,0";"Père Lachaise";"PERE LACHAISE";"2";"655072,126";"6862687,687000001";"7606,9166508152";"7399,706530725098";"7729,893827857383";"8646,058115340345";"8245,88892616573";"8772,053512992929";"8066,7529273161135"
"351,0";"48,8631232146";"2,38588244933";"634,0";"Père Lachaise";"PERE LACHAISE";"3";"654945,9924";"6862740,8407";"7561,454326266932";"7518,674466930752";"7755,000173069809";"8440,595026707628";"8440,53426097212";"9030,389173327085";"8124,441237879055"
"199,0";"48,833936392700004";"2,3180782854900004";"636,0";"Pernéty";"PERNETY";"13";"649943,7106";"6859536,3792";"8108,876837430405";"7922,142931292552";"8151,313486204316";"8755,498446845608";"8970,388968807749";"9969,72155355412";"8646,323704022458"
"201,0";"48,8584665494";"2,3897298523500003";"640,0";"Philippe Auguste";"PHILIPPE AUGUSTE";"2";"655224,2451";"6862220,8679";"7466,374341754526";"7312,850114936289";"7734,631666153942";"8649,769649647946";"9039,458150068316";"9561,362836601726";"8294,074459860458"
"202,0";"48,8450615799";"2,4012890198299996";"641,0";"Picpus";"PICPUS";"6";"656061,0276";"6860723,8589";"7605,717480777608";"7541,830929281814";"7776,072083956523";"8022,149471756933";"8933,726708821388";"9220,31240234707";"8183,301512823557"
"355,0";"48,882519385600006";"2,33708168251";"646,0";"Pigalle";"PIGALLE";"12";"651383,9697";"6864926,5046";"8805,67229868185";"8298,436652058475";"8657,89586462522";"9649,113325195507";"10058,432721146231";"10316,107603391387";"9297,609744183112"
"272,0";"48,8823901507";"2,33729479057";"647,0";"Pigalle";"PIGALLE";"2";"651399,4773";"6864912,0033";"8764,459857483866";"8298,643505594644";"8673,23379670102";"9623,817313655029";"10886,755003889624";"11479,687910681885";"9621,099564667677"
"39,0";"48,883804528";"2,32724341195";"648,0";"Place de Clichy";"PLACE DE CLICHY";"13";"650663,7014";"6865075,5065";"8403,946162475793";"7764,748910849292";"8508,401495398708";"9374,964035603369";"9425,413031064056";"10576,597784039883";"9009,011903238517"
"356,0";"48,8836149922";"2,32783955611";"649,0";"Place de Clichy";"PLACE DE CLICHY";"2";"650707,2389";"6865054,058999999";"8298,989148961551";"7794,280600182417";"8499,081052905083";"9659,022682984127";"9520,782621115104";"10584,558309546825";"9059,452402615852"
"204,0";"48,8768063892";"2,3930560933200002";"650,0";"Place des FÃªtes";"PLACE DES FETES";"11";"655483,9629";"6864258,2457";"6745,342731507742";"5465,228327209745";"6579,234620455191";"7463,672591526646";"7755,2809634254945";"8257,358425656514";"7044,352943296889"
"357,0";"48,876949848100004";"2,39298396482";"651,0";"Place des FÃªtes";"PLACE DES FETES";"7b";"655478,7954";"6864274,2381";"6733,726512814941";"5455,045210848509";"6579,620307468468";"7500,034508331347";"7921,564061246509";"8281,409822300302";"7078,566737168346"
"273,0";"48,830972673000005";"2,35558027408";"652,0";"Place d'Italie";"PLACE D'ITALIE";"5";"652693,7822";"6859183,7267";"7911,64597391403";"7548,433012501281";"7963,492775967612";"8259,121482621034";"8226,580179218425";"8780,602324410653";"8114,979291438839"
"40,0";"48,830927241000005";"2,3561219388";"653,0";"Place d'Italie";"PLACE D'ITALIE";"6";"652733,5032";"6859178,3508";"7811,894763600363";"7510,624883331883";"7900,319863602611";"7959,299411921753";"8160,7998415257425";"8718,613921141525";"8010,25878085398"
"205,0";"48,831433631";"2,35564364302";"654,0";"Place d'Italie";"PLACE D'ITALIE";"7";"652698,8522";"6859234,9421";"7946,567586399489";"7599,803769665387";"7929,3324516691955";"8185,398987226017";"8108,221253691919";"8840,105330064154";"8101,57156311936"
"106,0";"48,8428668307";"2,35222472818";"655,0";"Place Monge (Jardin des Plantes)";"PLACE MONGE (JARDIN DES PLANTES)";"7";"652458,3099";"6860508,2454";"12533,526598415356";"9718,34538454832";"10193,804109282495";"10578,06463156462";"11404,206943325158";"11173,655726509212";"10933,600565607529"
"109,0";"48,8318256496";"2,31412232347";"656,0";"Plaisance";"PLAISANCE";"13";"649651,2929";"6859304,204";"7815,410983332483";"7657,7036957136625";"8155,343444456798";"8006,907683058102";"8667,072095699741";"9897,930742972356";"8366,728107538856"
"277,0";"48,8772363191";"2,34929390248";"659,0";"Poissonnière";"POISSONNIERE";"7";"652274,7082";"6864331,6119";"7913,7585739783435";"7881,851612621169";"8218,51104665098";"8979,103375683375";"9750,56541827437";"10324,476104761872";"8844,711021995017"
"278,0";"48,8535754725";"2,35716257162";"673,0";"Pont Marie (Cité des Arts)";"PONT-MARIE (CITE DES ARTS)";"7";"652830,3951";"6861695,9829";"11289,42808274534";"11041,430192065676";"11415,957849719003";"12056,419704844173";"15113,682563693195";"14501,404910602976";"12569,720550611726"
"361,0";"48,858553826400005";"2,34223275937";"674,0";"Pont Neuf (La Monnaie)";"PONT-NEUF (LA MONNAIE)";"7";"651739,5237";"6862258,5537";"9989,81247845626";"11107,670652472827";"10725,931914193648";"12404,43324721915";"13357,170511863109";"12235,61246792057";"11636,771878687594"
"279,0";"48,871466578100005";"2,2770830170500003";"682,0";"Porte Dauphine";"PORTE DAUPHINE";"2";"646972,7506";"6863736,1283";"9331,877171335595";"9613,950794060338";"9618,509787914687";"10244,27408250457";"10990,54169258817";"11828,951194625392";"10271,35078717146"
"362,0";"48,84797154060001";"2,25774468038";"683,0";"Porte d'Auteuil";"PORTE D'AUTEUIL";"10";"645529,7326";"6861136,8657";"8352,368959756455";"8503,385066434575";"7442,174224450643";"10071,468840358579";"9846,066935695691";"10476,65098631885";"9115,352502169133"
"110,0";"48,8646003734";"2,40803103708";"684,0";"Porte de Bagnolet";"PORTE DE BAGNOLET";"3";"656572,0977";"6862892,6803";"6644,305810741867";"6822,689159174877";"7054,0038250920525";"7283,55231088596";"7786,577322288811";"8466,291957136087";"7342,903397553276"
"280,0";"48,8857931052";"2,2925823141";"685,0";"Porte de Champerret";"PORTE DE CHAMPERRET";"3";"648123,8929";"6865318,8375";"8348,353891583327";"8139,97541823236";"8643,393970207726";"9196,834713418752";"10084,301289932224";"10364,963525774678";"9129,637134858178"
"44,0";"48,8331629295";"2,4014480542200003";"686,0";"Porte de Charenton";"PORTE DE CHARENTON";"8";"656062,6699";"6859400,7586";"7095,359295469372";"7014,295676854423";"7125,861849001389";"7585,334658638213";"8124,625463482795";"7844,386976725213";"7464,977320028567"
"281,0";"48,819876221";"2,36453195175";"687,0";"Porte de Choisy";"PORTE DE CHOISY";"7";"653340,9723";"6857944,6053";"6034,318478005454";"6164,792682190013";"6393,94766644195";"6431,2366557561";"6420,344340768136";"7208,730615274821";"6442,22840640608"
"138,0";"48,894252262200006";"2,31377215877";"689,0";"Porte de Clichy";"PORTE DE CLICHY";"13";"649685,9141";"6866245,7339";"7725,21479780622";"6763,602417000043";"7473,628490145436";"8097,144594860391";"10376,117009177495";"9385,829775045766";"8303,589514005891"
"139,0";"48,8974022229";"2,34484774875";"690,0";"Porte de Clignancourt";"PORTE DE CLIGNANCOURT";"4";"651967,2227";"6866576,6415";"6833,231970897431";"6561,274408272659";"6611,468593066325";"7653,031896254485";"8238,64816220303";"8504,176832704372";"7400,305310566383"
"382,0";"48,8972452881";"2,35950786882";"691,0";"Porte de la Chapelle";"PORTE DE LA CHAPELLE";"12";"653041,8705";"6866550,3731";"5605,887325394938";"5693,428382912866";"5975,12609244829";"6290,520727087608";"5489,659105766535";"7148,091613346842";"6033,785541159513"
"363,0";"48,8973898907";"2,3855083876800003";"692,0";"Porte de la Villette";"PORTE DE LA VILLETTE";"7";"654948,2026";"6866551,3039";"5396,72739171752";"5671,4070300041585";"6055,566704914199";"6672,933075124443";"7044,9009381978185";"8654,127092038461";"6582,610371999434"
"364,0";"48,853543916099994";"2,41062642574";"693,0";"Porte de Montreuil";"PORTE DE MONTREUIL";"9";"656753,3202";"6861661,8646";"5811,4907532693";"6024,085069053789";"6430,997754376435";"7497,068018327067";"6998,4672104122465";"7786,822756357111";"6758,155260299325"
"50,0";"48,8885036879";"2,3921136977599997";"694,0";"Porte de Pantin";"PORTE DE PANTIN";"5";"655424,858";"6865559,4508";"6450,868983411536";"6390,246707963628";"6275,91611076749";"6571,5717068997055";"7375,489685783365";"7687,271457062161";"6791,894108647982"
"117,0";"48,8379612135";"2,25712222985";"695,0";"Porte de Saint-Cloud";"PORTE DE SAINT-CLOUD";"9";"645473,5838";"6860024,2597";"7632,070315081653";"7714,94956057942";"7458,317598137855";"8232,98714522501";"8596,290246739189";"9545,791908995301";"8196,734462459737"
